locus_tag,substrate,genome
ASS_PB14_03121,deoxyguanosine|xylitol|arabinose|xylose,Pseudomonas2
ASS_PB14_03191,phosphate,Pseudomonas2
ASS_PB14_03191,phosphate,Pseudomonas2
ASS_PB14_03207,serine,Pseudomonas2
ASS_PB14_03210,manganese,Pseudomonas2
ASS_PB14_03215,lactose|melibiose,Pseudomonas2
ASS_PB14_03215,lactose|melibiose,Pseudomonas2
ASS_PB14_03217,sodium,Pseudomonas2
ASS_PB14_03224,glycerol|phosphate|trehalose|glucose,Pseudomonas2
ASS_PB14_03229,biotin,Pseudomonas2
ASS_PB14_03272,chloride,Pseudomonas2
ASS_PB14_03294,iron,Pseudomonas2
ASS_PB14_03302,potassium,Pseudomonas2
ASS_PB14_03324,potassium|sodium,Pseudomonas2
ASS_PB14_03336,arabinose|deoxycholate|histidine|lysine|arginine,Pseudomonas2
ASS_PB14_03351,sodium,Pseudomonas2
ASS_PB14_03384,sodium|calcium,Pseudomonas2
ASS_PB14_03403,uracil|allantoin,Pseudomonas2
ASS_PB14_03444,l-cysteine,Pseudomonas2
ASS_PB14_03460,mannose,Pseudomonas2
ASS_PB14_03526,glycerol,Pseudomonas2
ASS_PB14_03616,cyanocob(iii)alamin,Pseudomonas2
ASS_PB14_03620,chromate,Pseudomonas2
ASS_PB14_03757,xanthine,Pseudomonas2
ASS_PB14_03802,sodium,Pseudomonas2
ASS_PB14_03810,sodium,Pseudomonas2
ASS_PB14_03829,sodium,Pseudomonas2
ASS_PB14_03932,glycerol,Pseudomonas2
ASS_PB14_03957,cupper,Pseudomonas2
ASS_PB14_03984,benzoate,Pseudomonas2
ASS_PB14_03994,nitrate,Pseudomonas2
ASS_PB14_03994,nitrate,Pseudomonas2
ASS_PB14_03996,nitrate|nitrite,Pseudomonas2
ASS_PB14_04031,allantoin,Pseudomonas2
ASS_PB14_04090,thiamine|cytosine|uracil|allantoin,Pseudomonas2
ASS_PB14_04117,glutamate|malate|benzoate|acetate|succinate|fumarate|aspartate,Pseudomonas2
ASS_PB14_04165,ornithine|arginine,Pseudomonas2
ASS_PB14_04179,glutamine|arginine,Pseudomonas2
ASS_PB14_04179,glutamine|arginine,Pseudomonas2
ASS_PB14_04212,l-idonate|gluconate,Pseudomonas2
ASS_PB14_04218,glycerol|arabinose|glucose|fructose|lactose|galactose|mannose|inositol|maltose|galacturonate|trehalose|xylose,Pseudomonas2
ASS_PB14_04231,coa,Pseudomonas2
ASS_PB14_04243,glycerol,Pseudomonas2
ASS_PB14_04244,maltotetraose|maltose|trehalose,Pseudomonas2
ASS_PB14_04247,glucose,Pseudomonas2
ASS_PB14_04253,histidine|lysine|arginine,Pseudomonas2
ASS_PB14_04258,potassium,Pseudomonas2
ASS_PB14_04265,tyrosine|phenylalanine|tryptophan,Pseudomonas2
ASS_PB14_04265,tyrosine|phenylalanine|tryptophan,Pseudomonas2
ASS_PB14_04265,tyrosine|phenylalanine|tryptophan,Pseudomonas2
ASS_PB14_04282,ornithine|arginine,Pseudomonas2
ASS_PB14_04282,ornithine|arginine,Pseudomonas2
ASS_PB14_04311,sodium,Pseudomonas2
ASS_PB14_04381,phosphate,Pseudomonas2
ASS_PB14_04444,turanose|glucose|maltose|d-glucosamine,Pseudomonas2
ASS_PB14_04444,turanose|glucose|maltose|d-glucosamine,Pseudomonas2
ASS_PB14_04444,turanose|glucose|maltose|d-glucosamine,Pseudomonas2
ASS_PB14_04444,turanose|glucose|maltose|d-glucosamine,Pseudomonas2
ASS_PB14_04445,d-glucosamine,Pseudomonas2
ASS_PB14_04445,d-glucosamine,Pseudomonas2
ASS_PB14_04445,d-glucosamine,Pseudomonas2
ASS_PB14_04445,d-glucosamine,Pseudomonas2
ASS_PB14_04452,fructose,Pseudomonas2
ASS_PB14_04452,fructose,Pseudomonas2
ASS_PB14_04452,fructose,Pseudomonas2
ASS_PB14_04452,fructose,Pseudomonas2
ASS_PB14_04455,trehalose,Pseudomonas2
ASS_PB14_04455,trehalose,Pseudomonas2
ASS_PB14_04455,trehalose,Pseudomonas2
ASS_PB14_04455,trehalose,Pseudomonas2
ASS_PB14_04555,sulfate,Pseudomonas2
ASS_PB14_04573,gluconate,Pseudomonas2
ASS_PB14_04575,succinate|ornithine|sulfate|fumarate|aspartate|histidine|l-lysine|arginine,Pseudomonas2
ASS_PB14_04591,putrescine|tyrosine|d-serine|l-methionine|l-alanine|phenylalanine|histidine|d-alanine|tryptophan|lysine|arginine,Pseudomonas2
ASS_PB14_04591,putrescine|tyrosine|d-serine|l-methionine|l-alanine|phenylalanine|histidine|d-alanine|tryptophan|lysine|arginine,Pseudomonas2
ASS_PB14_04591,putrescine|tyrosine|d-serine|l-methionine|l-alanine|phenylalanine|histidine|d-alanine|tryptophan|lysine|arginine,Pseudomonas2
ASS_PB14_04624,iron|molybdate,Pseudomonas2
ASS_PB14_04625,heme,Pseudomonas2
ASS_PB14_04655,zinc,Pseudomonas2
ASS_PB14_04673,lactate|glycolate,Pseudomonas2
ASS_PB14_04728,hydrogen|pyruvate,Pseudomonas2
ASS_PB14_04746,guanosine,Pseudomonas2
ASS_PB14_04754,glutamate|phosphate|cysteine|gtp|potassium|galacturonate|sodium|glucuronate,Pseudomonas2
ASS_PB14_04754,glutamate|phosphate|cysteine|gtp|potassium|galacturonate|sodium|glucuronate,Pseudomonas2
ASS_PB14_04829,iron|zinc|mercury|cobalt|cadmium,Pseudomonas2
ASS_PB14_05126,choline,Pseudomonas2
ASS_PB14_05127,glycine|betaine,Pseudomonas2
ASS_PB14_05128,choline|glycine|betaine,Pseudomonas2
ASS_PB14_05129,potassium|glycine|betaine|sodium,Pseudomonas2
ASS_PB14_05162,sodium,Pseudomonas2
ASS_PB14_05192,sodium,Pseudomonas2
ASS_PB14_05256,zinc|mercury|cobalt|lead|cupper|calcium|cadmium|nickel,Pseudomonas2
ASS_PB14_05285,putrescine,Pseudomonas2
ASS_PB14_05294,taurine,Pseudomonas2
ASS_PB14_05294,taurine,Pseudomonas2
ASS_PB14_05294,taurine,Pseudomonas2
ASS_PB14_05314,iron,Pseudomonas2
ASS_PB14_05328,glycerol|phosphate|glycerol-3-phosphate,Pseudomonas2
ASS_PB14_05341,l-proline,Pseudomonas2
ASS_PB14_05353,iron,Pseudomonas2
ASS_PB14_05383,ammonia,Pseudomonas2
ASS_PB14_05428,sodium,Pseudomonas2
ASS_PB14_05439,potassium|threonine,Pseudomonas2
ASS_PB14_05472,phosphate,Pseudomonas2
ASS_PB14_05485,alanine,Pseudomonas2
ASS_PB14_05503,sodium,Pseudomonas2
ASS_PB14_05525,manganese|zinc,Pseudomonas2
ASS_PB14_05526,iron|manganese|zinc,Pseudomonas2
ASS_PB14_05550,sodium,Pseudomonas2
ASS_PB15_00041,lead,Burkholderia
ASS_PB15_00111,arabinose|chloride,Burkholderia
ASS_PB15_00199,uracil,Burkholderia
ASS_PB15_00200,potassium|sodium,Burkholderia
ASS_PB15_00204,potassium,Burkholderia
ASS_PB15_00211,sodium,Burkholderia
ASS_PB15_00286,biotin,Burkholderia
ASS_PB15_00289,phosphate,Burkholderia
ASS_PB15_00295,phosphate,Burkholderia
ASS_PB15_00296,malate|itaconate|fumarate,Burkholderia
ASS_PB15_00304,ammonia,Burkholderia
ASS_PB15_00307,fructose|mannose,Burkholderia
ASS_PB15_00340,turanose|glucose|maltose|d-glucosamine,Burkholderia
ASS_PB15_00340,turanose|glucose|maltose|d-glucosamine,Burkholderia
ASS_PB15_00340,turanose|glucose|maltose|d-glucosamine,Burkholderia
ASS_PB15_00340,turanose|glucose|maltose|d-glucosamine,Burkholderia
ASS_PB15_00341,d-glucosamine,Burkholderia
ASS_PB15_00341,d-glucosamine,Burkholderia
ASS_PB15_00370,fructose,Burkholderia
ASS_PB15_00378,potassium,Burkholderia
ASS_PB15_00444,nickel|cobalt,Burkholderia
ASS_PB15_00470,nicotinamide,Burkholderia
ASS_PB15_00540,sodium,Burkholderia
ASS_PB15_00565,alanine|aspartate,Burkholderia
ASS_PB15_00621,glutamine|arginine,Burkholderia
ASS_PB15_00753,urea,Burkholderia
ASS_PB15_00789,iron,Burkholderia
ASS_PB15_00790,molybdate,Burkholderia
ASS_PB15_00795,cyanocob(iii)alamin,Burkholderia
ASS_PB15_00795,cyanocob(iii)alamin,Burkholderia
ASS_PB15_00824,glucose,Burkholderia
ASS_PB15_00898,ornithine|arginine,Burkholderia
ASS_PB15_00898,ornithine|arginine,Burkholderia
ASS_PB15_00918,l-cysteine|chloride,Burkholderia
ASS_PB15_00966,benzoate,Burkholderia
ASS_PB15_00973,iron,Burkholderia
ASS_PB15_00992,glucose,Burkholderia
ASS_PB15_01039,potassium,Burkholderia
ASS_PB15_01043,sulfate|thiamine|chloride|sodium,Burkholderia
ASS_PB15_01045,l-cysteine,Burkholderia
ASS_PB15_01078,iron,Burkholderia
ASS_PB15_01086,iron,Burkholderia
ASS_PB15_01104,chloride,Burkholderia
ASS_PB15_01131,iron,Burkholderia
ASS_PB15_01133,iron,Burkholderia
ASS_PB15_01221,proline,Burkholderia
ASS_PB15_01222,sodium,Burkholderia
ASS_PB15_01231,cobalt,Burkholderia
ASS_PB15_01231,cobalt,Burkholderia
ASS_PB15_01231,cobalt,Burkholderia
ASS_PB15_01261,histidine|lysine|arginine,Burkholderia
ASS_PB15_01277,xanthine,Burkholderia
ASS_PB15_01342,zinc|chloride|deoxycholate|sulfate|cupper|sodium,Burkholderia
ASS_PB15_01342,zinc|chloride|deoxycholate|sulfate|cupper|sodium,Burkholderia
ASS_PB15_01364,butyrate,Burkholderia
ASS_PB15_01405,cobalt,Burkholderia
ASS_PB15_01425,choline|glycine|betaine,Burkholderia
ASS_PB15_01436,chloride,Burkholderia
ASS_PB15_01536,manganese,Burkholderia
ASS_PB15_01887,histidine|lysine|arginine,Burkholderia
ASS_PB15_01894,chloride|deoxycholate|sulfate|sodium|thiamine,Burkholderia
ASS_PB15_01903,taurine,Burkholderia
ASS_PB15_01926,sodium,Burkholderia
ASS_PB15_01926,sodium,Burkholderia
ASS_PB15_01932,thiosulfate|sulfate|sodium,Burkholderia
ASS_PB15_01933,thiosulfate|sulfate,Burkholderia
ASS_PB15_01933,thiosulfate|sulfate,Burkholderia
ASS_PB15_01935,sulfate,Burkholderia
ASS_PB15_01951,phosphate,Burkholderia
ASS_PB15_01977,sulfate|chloride|sodium,Burkholderia
ASS_PB15_01990,iron|manganese|zinc,Burkholderia
ASS_PB15_02022,iron,Burkholderia
ASS_PB15_02124,nitrate|nitrite,Burkholderia
ASS_PB15_02214,trehalose|maltose|sucrose,Burkholderia
ASS_PB15_02262,iron|manganese|zinc,Burkholderia
ASS_PB15_02308,asparagine|glutamate|glutamine,Burkholderia
ASS_PB15_02360,iron,Burkholderia
ASS_PB15_02372,nickel,Burkholderia
ASS_PB15_02398,2-dehydro-3-deoxy-d-gluconate,Burkholderia
ASS_PB15_02448,arabinose|2-oxoglutarate,Burkholderia
ASS_PB15_02448,arabinose|2-oxoglutarate,Burkholderia
ASS_PB15_02475,chloride,Burkholderia
ASS_PB15_02505,putrescine,Burkholderia
ASS_PB15_02505,putrescine,Burkholderia
ASS_PB15_02505,putrescine,Burkholderia
ASS_PB15_02517,ribose,Burkholderia
ASS_PB15_02639,potassium,Burkholderia
ASS_PB15_02681,valine|leucine|serine|l-isoleucine|l-threonine|alanine,Burkholderia
ASS_PB15_02683,gamma-aminobutyric acid,Burkholderia
ASS_PB15_02719,trehalose,Burkholderia
ASS_PB15_02722,glucose|mannose|sucrose|maltose|trehalose,Burkholderia
ASS_PB15_02805,potassium|ferrichrome,Burkholderia
ASS_PB15_02806,iron,Burkholderia
ASS_PB15_02808,iron,Burkholderia
ASS_PB15_02818,nickel,Burkholderia
ASS_PB15_02846,potassium,Burkholderia
ASS_PB15_02938,proline|glycine|betaine|l-proline|taurine|sodium,Burkholderia
ASS_PB15_03128,(r)-lactate|(s)-lactate,Burkholderia
ASS_PB15_03142,nickel|cobalt,Burkholderia
ASS_PB15_03146,uracil|allantoin,Burkholderia
ASS_PB15_03188,tyrosine|glutamine|asparagine|serine|l-threonine|histidine,Burkholderia
ASS_PB15_03188,tyrosine|glutamine|asparagine|serine|l-threonine|histidine,Burkholderia
ASS_PB15_03200,urea,Burkholderia
ASS_PB15_03301,chloride|deoxycholate|cupper|citrate|nickel|sodium,Burkholderia
ASS_PB15_03322,phosphate,Burkholderia
ASS_PB15_03324,phosphate,Burkholderia
ASS_PB15_03328,zinc,Burkholderia
ASS_PB15_03419,sodium,Burkholderia
ASS_PB15_03463,methionine,Burkholderia
ASS_PB15_03494,formate,Burkholderia
ASS_PB15_03497,zinc|cobalt|cupper|cadmium|nickel,Burkholderia
ASS_PB15_03504,sodium,Burkholderia
ASS_PB15_03566,l-cysteine|phenylacetate|chloride|cupper,Burkholderia
ASS_PB15_03595,tyrosine|phenylalanine|tryptophan,Burkholderia
ASS_PB15_03599,nickel,Burkholderia
ASS_PB15_03600,nickel,Burkholderia
ASS_PB15_03613,valine|leucine|serine|l-isoleucine|l-threonine|alanine,Burkholderia
ASS_PB15_03645,nickel,Burkholderia
ASS_PB15_03649,maltose,Burkholderia
ASS_PB15_03649,maltose,Burkholderia
ASS_PB15_03675,glutamine,Burkholderia
ASS_PB15_03717,trehalose|maltose|sucrose,Burkholderia
ASS_PB15_03721,lactose|d-mannitol|maltose|trehalose|maltodextrin|melibiose,Burkholderia
ASS_PB15_03721,lactose|d-mannitol|maltose|trehalose|maltodextrin|melibiose,Burkholderia
ASS_PB15_03725,iron|manganese,Burkholderia
ASS_PB15_03730,xanthine,Burkholderia
ASS_PB15_03732,chloride,Burkholderia
ASS_PB15_03732,chloride,Burkholderia
ASS_PB15_03798,glycerol,Burkholderia
ASS_PB15_03798,glycerol,Burkholderia
ASS_PB15_03802,arabinose,Burkholderia
ASS_PB15_03833,glutamate|tyrosine|valine|glutamine|asparagine|l-proline|serine|l-glutamic acid|l-threonine|histidine|alanine|lysine|arginine,Burkholderia
ASS_PB15_03833,glutamate|tyrosine|valine|glutamine|asparagine|l-proline|serine|l-glutamic acid|l-threonine|histidine|alanine|lysine|arginine,Burkholderia
ASS_PB15_03836,glutamate,Burkholderia
ASS_PB15_03841,gluconate,Burkholderia
ASS_PB15_03860,phosphate,Burkholderia
ASS_PB15_03950,coa,Burkholderia
ASS_PB15_03978,glycerol|phosphate|trehalose|glucose,Burkholderia
ASS_PB15_03981,raffinose|stachyose|melibiose,Burkholderia
ASS_PB15_03981,raffinose|stachyose|melibiose,Burkholderia
ASS_PB15_03981,raffinose|stachyose|melibiose,Burkholderia
ASS_PB15_04010,chloride,Burkholderia
ASS_PB15_04013,iron,Burkholderia
ASS_PB15_04026,glycine|l-threonine|l-serine|l-alanine,Burkholderia
ASS_PB15_04197,xylan,Burkholderia
ASS_PB15_04198,nickel,Burkholderia
ASS_PB15_04198,nickel,Burkholderia
ASS_PB15_04200,l-alanine,Burkholderia
ASS_PB15_04201,nickel|l-alanine,Burkholderia
ASS_PB15_04201,nickel|l-alanine,Burkholderia
ASS_PB15_04250,sodium,Burkholderia
ASS_PB15_04264,sodium,Burkholderia
ASS_PB15_04269,glycerol,Burkholderia
ASS_PB15_04316,carnitine|crotonobetaine,Burkholderia
ASS_PB15_04318,sodium,Burkholderia
ASS_PB15_04320,sodium,Burkholderia
ASS_PB15_04330,proline|glycine|leucine|serine|histidine|alanine,Burkholderia
ASS_PB15_04331,tyrosine|valine|methionine|leucine|serine|isoleucine|l-threonine|l-isoleucine|phenylalanine|alanine,Burkholderia
ASS_PB15_04331,tyrosine|valine|methionine|leucine|serine|isoleucine|l-threonine|l-isoleucine|phenylalanine|alanine,Burkholderia
ASS_PB15_04375,arabinose|deoxycholate|histidine|lysine|arginine,Burkholderia
ASS_PB15_04534,cupper,Burkholderia
ASS_PB15_04676,arabinose|fucose|glucose|galactose|xylose,Burkholderia
ASS_PB15_04752,cysteine,Burkholderia
ASS_PB15_04752,cysteine,Burkholderia
ASS_PB15_04926,formate|oxalate,Burkholderia
ASS_PB15_04963,glutamate,Burkholderia
ASS_PB15_05021,chromate,Burkholderia
ASS_PB15_05027,potassium,Burkholderia
ASS_PB15_05033,nadp,Burkholderia
ASS_PB15_05097,trehalose|maltose,Burkholderia
ASS_PB15_05100,raffinose|stachyose,Burkholderia
ASS_PB15_05132,mannose,Burkholderia
ASS_PB15_05190,arabinose,Burkholderia
ASS_PB15_05225,calcium,Burkholderia
ASS_PB15_05332,phosphate,Burkholderia
ASS_PB15_05409,spermidine,Burkholderia
ASS_PB15_05461,cysteine|propionate|2-hydroxybutyrate|butyrate|lactate|histidine|alanine|pyruvate,Burkholderia
ASS_PB15_05479,riboflavin,Burkholderia
ASS_PB15_05563,xylitol,Burkholderia
ASS_PB15_05584,iron,Burkholderia
ASS_PB15_05586,phosphate,Burkholderia
ASS_PB15_05601,l-methionine,Burkholderia
ASS_PB15_05604,manganese,Burkholderia
ASS_PB15_05618,putrescine|l-arginine|spermidine|cadaverine|l-lysine,Burkholderia
ASS_PB15_05634,d-galactonate,Burkholderia
ASS_PB15_05643,mannose,Burkholderia
ASS_PB15_05651,trehalose|melibiose,Burkholderia
ASS_PB15_05651,trehalose|melibiose,Burkholderia
ASS_PB15_05660,acetate|succinate,Burkholderia
ASS_PB15_05672,glutamate|malate|benzoate|acetate|succinate|fumarate|aspartate,Burkholderia
ASS_PB15_05722,spermidine|4-hydroxybenzoate|benzoate|acetate,Burkholderia
ASS_PB15_05788,iron,Burkholderia
ASS_PB15_05847,tryptophan,Burkholderia
ASS_PB15_05847,tryptophan,Burkholderia
ASS_PB15_05847,tryptophan,Burkholderia
ASS_PB15_05871,sodium,Burkholderia
ASS_PB15_05923,acetate,Burkholderia
ASS_PB15_06004,sodium,Burkholderia
ASS_PB15_06017,nickel,Burkholderia
ASS_PB15_06018,iron,Burkholderia
ASS_PB15_06022,nitrate,Burkholderia
ASS_PB15_06022,nitrate,Burkholderia
ASS_PB15_06022,nitrate,Burkholderia
ASS_PB15_06026,cyanate,Burkholderia
ASS_PB15_06040,guanosine,Burkholderia
ASS_PB15_06051,spermidine|phenylacetate|chloride,Burkholderia
ASS_PB15_06264,cytidine,Burkholderia
ASS_PB15_06288,nitrate,Burkholderia
ASS_PB15_06300,chromate,Burkholderia
ASS_PB15_06319,choline|glycine|betaine,Burkholderia
ASS_PB15_06342,choline,Burkholderia
ASS_PB15_06345,proline|glycine|betaine|l-proline|choline|alanine,Burkholderia
ASS_PB15_06466,potassium|sodium|calcium,Burkholderia
ASS_PB15_06471,glycerol,Burkholderia
ASS_PB15_06471,glycerol,Burkholderia
ASS_PB15_06589,glutamate|phosphate|pantothenate|chloride|biotin,Burkholderia
ASS_PB15_06589,glutamate|phosphate|pantothenate|chloride|biotin,Burkholderia
ASS_PB15_06596,glutamate|phosphate|cysteine|gtp|potassium|galacturonate|sodium|glucuronate,Burkholderia
ASS_PB15_06619,valine|alanine|histidine|lysine|arginine,Burkholderia
ASS_PB15_06627,iron,Burkholderia
ASS_PB15_06629,iron,Burkholderia
ASS_PB15_06630,iron,Burkholderia
ASS_PB15_06637,sodium,Burkholderia
ASS_PB15_06649,ribose|xylose,Burkholderia
ASS_PB15_06649,ribose|xylose,Burkholderia
ASS_PB15_06719,acetate,Burkholderia
ASS_PB15_06744,taurine,Burkholderia
ASS_PB15_06754,proline|alanine|gamma-aminobutyric acid,Burkholderia
ASS_PB15_06764,proline|glycine|betaine|l-proline|histidine,Burkholderia
ASS_PB15_06792,cellulose,Burkholderia
ASS_PB15_06861,valine|l-isoleucine|leucine,Burkholderia
ASS_PB15_06921,nickel|cobalt,Burkholderia
ASS_PB15_06956,chloride,Burkholderia
ASS_PB15_07087,xylitol|arabinose|deoxyguanosine|xanthosine|xylose,Burkholderia
ASS_PB15_07149,gamma-aminobutyric acid,Burkholderia
ASS_PB15_07156,cytosine,Burkholderia
ASS_PB15_07190,betaine|l-proline,Burkholderia
ASS_PB15_07190,betaine|l-proline,Burkholderia
ASS_PB15_07247,sodium,Burkholderia
ASS_PB15_07254,calcium,Burkholderia
ASS_PB15_07292,iron,Burkholderia
ASS_PB15_07333,asparagine,Burkholderia
ASS_PB15_07396,putrescine|spermidine,Burkholderia
ASS_PB15_07517,sulfate|zinc|chloride|sodium,Burkholderia
ASS_PB15_07625,xylose,Burkholderia
ASS_PB15_07682,molybdate,Burkholderia
ASS_PB15_07756,chromate,Burkholderia
ASS_PB15_07767,molybdate,Burkholderia
ASS_PB15_07820,iron|succinate,Burkholderia
ASS_PB15_07838,choline|glycine|betaine|l-proline,Burkholderia
ASS_PB15_07842,cupper,Burkholderia
ASS_PB15_07911,sodium,Burkholderia
ASS_PB16_CTG1_00256,glucose|glucosamine|fructose|d-glucosamine,Chitinophaga
ASS_PB16_CTG1_00324,phosphate,Chitinophaga
ASS_PB16_CTG1_00382,sulfate,Chitinophaga
ASS_PB16_CTG1_00456,zinc|chloride|deoxycholate|sulfate|cupper|sodium,Chitinophaga
ASS_PB16_CTG1_00456,zinc|chloride|deoxycholate|sulfate|cupper|sodium,Chitinophaga
ASS_PB16_CTG1_00486,nickel|cobalt,Chitinophaga
ASS_PB16_CTG1_00486,nickel|cobalt,Chitinophaga
ASS_PB16_CTG1_00559,zinc,Chitinophaga
ASS_PB16_CTG1_00604,sulfate|thiamine|chloride|sodium,Chitinophaga
ASS_PB16_CTG1_00634,ammonia,Chitinophaga
ASS_PB16_CTG1_00647,potassium,Chitinophaga
ASS_PB16_CTG1_00647,potassium,Chitinophaga
ASS_PB16_CTG1_00650,arabinose|deoxycholate|histidine|lysine|arginine,Chitinophaga
ASS_PB16_CTG1_00698,sulfate|sodium,Chitinophaga
ASS_PB16_CTG1_00762,cupper,Chitinophaga
ASS_PB16_CTG1_00762,cupper,Chitinophaga
ASS_PB16_CTG1_00840,arabinose|2-oxoglutarate,Chitinophaga
ASS_PB16_CTG1_00946,tyrosine|valine|methionine|leucine|serine|isoleucine|l-threonine|l-isoleucine|phenylalanine|alanine,Chitinophaga
ASS_PB16_CTG1_01030,succinate,Chitinophaga
ASS_PB16_CTG1_01090,chromate,Chitinophaga
ASS_PB16_CTG1_01132,nickel,Chitinophaga
ASS_PB16_CTG1_01201,glycine|l-threonine|l-serine|l-alanine,Chitinophaga
ASS_PB16_CTG1_01251,sodium,Chitinophaga
ASS_PB16_CTG1_01281,chloride,Chitinophaga
ASS_PB16_CTG1_01297,glutamine|arginine,Chitinophaga
ASS_PB16_CTG1_01313,chloride,Chitinophaga
ASS_PB16_CTG1_01318,sodium,Chitinophaga
ASS_PB16_CTG1_01347,zinc|cupper,Chitinophaga
ASS_PB16_CTG1_01354,heme,Chitinophaga
ASS_PB16_CTG1_01434,biotin,Chitinophaga
ASS_PB16_CTG1_01466,malate|fumarate|succinate,Chitinophaga
ASS_PB16_CTG1_01487,sodium,Chitinophaga
ASS_PB16_CTG1_01608,maltose,Chitinophaga
ASS_PB16_CTG1_01608,maltose,Chitinophaga
ASS_PB16_CTG1_02041,glucose|galactose|sodium,Chitinophaga
ASS_PB16_CTG1_02079,zinc|chloride|deoxycholate|sulfate|cupper|sodium|thiamine,Chitinophaga
ASS_PB16_CTG1_02107,glucose|galactose|sodium,Chitinophaga
ASS_PB16_CTG1_02114,magnesium,Chitinophaga
ASS_PB16_CTG1_02115,sodium,Chitinophaga
ASS_PB16_CTG1_02227,iron,Chitinophaga
ASS_PB16_CTG1_02359,sodium,Chitinophaga
ASS_PB16_CTG1_02392,nitrate,Chitinophaga
ASS_PB16_CTG1_02393,nitrate|sodium,Chitinophaga
ASS_PB16_CTG1_02603,zinc|cupper|cadmium,Chitinophaga
ASS_PB16_CTG1_02746,glutamate|glutamine|asparagine|ornithine|histidine|aspartate|lysine|arginine,Chitinophaga
ASS_PB16_CTG1_02753,glycerol,Chitinophaga
ASS_PB16_CTG1_02858,choline,Chitinophaga
ASS_PB16_CTG1_02858,choline,Chitinophaga
ASS_PB16_CTG1_02859,choline|glycine|betaine,Chitinophaga
ASS_PB16_CTG1_02873,iron|lead|cupper|cadmium,Chitinophaga
ASS_PB16_CTG1_02873,iron|lead|cupper|cadmium,Chitinophaga
ASS_PB16_CTG1_02888,l-rhamnose,Chitinophaga
ASS_PB16_CTG1_03148,potassium,Chitinophaga
ASS_PB16_CTG1_03170,iron|zinc|cupper,Chitinophaga
ASS_PB16_CTG1_03286,sodium,Chitinophaga
ASS_PB16_CTG1_03334,asparagine|glutamate|aspartate|glutamine,Chitinophaga
ASS_PB16_CTG1_03546,xanthine|cytosine|uracil|allantoin,Chitinophaga
ASS_PB16_CTG1_03627,potassium,Chitinophaga
ASS_PB16_CTG1_03677,ornithine|lysine|arginine,Chitinophaga
ASS_PB16_CTG1_03728,zinc,Chitinophaga
ASS_PB16_CTG1_03804,arsenite,Chitinophaga
ASS_PB16_CTG1_03922,deoxyguanosine,Chitinophaga
ASS_PB16_CTG1_03993,glucose|sodium,Chitinophaga
ASS_PB16_CTG1_04139,phosphate,Chitinophaga
ASS_PB16_CTG1_04219,histidine|l-lysine|arginine,Chitinophaga
ASS_PB16_CTG1_04281,sodium,Chitinophaga
ASS_PB16_CTG1_04298,zinc|cobalt|cupper|cadmium|nickel,Chitinophaga
ASS_PB16_CTG1_04304,potassium|chloride|sodium|cholate,Chitinophaga
ASS_PB16_CTG1_04371,succinate|ornithine|sulfate|fumarate|aspartate|histidine|l-lysine|arginine,Chitinophaga
ASS_PB16_CTG1_04441,glucose|sodium,Chitinophaga
ASS_PB16_CTG1_04513,nickel,Chitinophaga
ASS_PB16_CTG1_04740,nickel,Chitinophaga
ASS_PB16_CTG1_04815,valine|l-isoleucine|leucine,Chitinophaga
ASS_PB16_CTG1_04885,sodium,Chitinophaga
ASS_PB16_CTG1_04889,sodium,Chitinophaga
ASS_PB16_CTG1_04969,sodium,Chitinophaga
ASS_PB16_CTG1_05018,phosphate,Chitinophaga
ASS_PB16_CTG1_05174,nadp,Chitinophaga
ASS_PB16_CTG1_05199,thiosulfate|sulfate,Chitinophaga
ASS_PB16_CTG1_05215,succinate,Chitinophaga
ASS_PB16_CTG1_05266,manganese,Chitinophaga
ASS_PB16_CTG1_05399,potassium|arabinose,Chitinophaga
ASS_PB16_CTG1_05455,glutamate|phosphate|cysteine|gtp|potassium|galacturonate|sodium|glucuronate,Chitinophaga
ASS_PB16_CTG1_05511,l-cysteine,Chitinophaga
ASS_PB16_CTG1_05513,thiamine,Chitinophaga
ASS_PB16_CTG1_05609,potassium,Chitinophaga
ASS_PB16_CTG1_05626,gluconate,Chitinophaga
ASS_PB16_CTG1_05632,formate,Chitinophaga
ASS_PB16_CTG1_05638,iron,Chitinophaga
ASS_PB16_CTG1_05638,iron,Chitinophaga
ASS_PB16_CTG1_05677,nickel|cobalt,Chitinophaga
ASS_PB16_CTG1_05690,sodium,Chitinophaga
