locus_tag,genome,substrate,TC,assembly_code,shortname
PB14_04097,PB14,allantoin|cytosine|thiamine|uracil,2.A.39.1.4,PB14,Pse-2
PB14_04124,PB14,acetate|aspartate|benzoate|fumarate|glutamate|malate|succinate,2.A.23.1.1|2.A.23.1.10,PB14,Pse-2
PB14_04174,PB14,arginine|ornithine,3.A.1.3.11,PB14,Pse-2
PB14_04188,PB14,arginine|glutamine,3.A.1.3.3|3.A.1.3.30,PB14,Pse-2
PB14_04212,PB14,cadaverine|spermidine,2.A.117.1.3,PB14,Pse-2
PB14_04221,PB14,gluconate|l-idonate,2.A.8.1.2,PB14,Pse-2
PB14_04227,PB14,arabinose|fructose|galactose|galacturonate|glucose|glycerol|inositol|lactose|maltose|mannose|trehalose|xylose,2.A.1.1.1,PB14,Pse-2
PB14_04240,PB14,coa,4.C.1.1.4,PB14,Pse-2
PB14_04252,PB14,glycerol,1.B.19.1.1,PB14,Pse-2
PB14_04253,PB14,maltose|maltotetraose|trehalose,3.A.1.1.22,PB14,Pse-2
PB14_04256,PB14,glucose,3.A.1.1.30,PB14,Pse-2
PB14_04262,PB14,arginine|histidine|lysine,2.A.75.1.2,PB14,Pse-2
PB14_04267,PB14,potassium,2.A.38.1.2,PB14,Pse-2
PB14_04272,PB14,arabinose,2.A.1.46.7,PB14,Pse-2
PB14_04274,PB14,phenylalanine|tryptophan|tyrosine,2.A.3.1.3,PB14,Pse-2
PB14_04291,PB14,arginine|ornithine,2.A.3.2.3,PB14,Pse-2
PB14_04320,PB14,sodium,1.A.30.2.2,PB14,Pse-2
PB14_04390,PB14,phosphate,3.A.23.6.1,PB14,Pse-2
PB14_04453,PB14,d-glucosamine|glucose|maltose|turanose,4.A.1.1.1|4.A.1.1.15,PB14,Pse-2
PB14_04454,PB14,d-glucosamine,4.A.1.1.2,PB14,Pse-2
PB14_04461,PB14,fructose,4.A.2.1.10,PB14,Pse-2
PB14_04464,PB14,trehalose,4.A.1.2.8,PB14,Pse-2
PB14_04508,PB14,l-threonine|serine,2.A.76.1.1|2.A.76.1.10,PB14,Pse-2
PB14_04564,PB14,sulfate,2.A.121.1.4,PB14,Pse-2
PB14_04582,PB14,gluconate,2.A.8.1.4,PB14,Pse-2
PB14_04584,PB14,arginine|aspartate|fumarate|histidine|l-lysine|ornithine|succinate|sulfate,2.A.53.3.1|2.A.53.3.13,PB14,Pse-2
PB14_04589,PB14,arginine,2.A.3.1.11,PB14,Pse-2
PB14_04600,PB14,arginine|d-alanine|d-serine|histidine|l-alanine|l-methionine|lysine|phenylalanine|putrescine|tryptophan|tyrosine,2.A.3.1.1,PB14,Pse-2
PB14_04635,PB14,iron|molybdate,3.A.1.14.1|3.A.1.14.18,PB14,Pse-2
PB14_04636,PB14,heme,3.A.1.14.21,PB14,Pse-2
PB14_04666,PB14,zinc,3.A.29.1.5,PB14,Pse-2
PB14_04684,PB14,glycolate|lactate,2.A.14.1.2,PB14,Pse-2
PB14_04707,PB14,nad,1.A.115.1.3,PB14,Pse-2
PB14_04739,PB14,hydrogen|pyruvate,2.A.114.1.1|2.A.114.1.10,PB14,Pse-2
PB14_04757,PB14,guanosine,2.A.40.7.4,PB14,Pse-2
PB14_04765,PB14,cysteine|galacturonate|glucuronate|glutamate|gtp|phosphate|potassium|sodium,2.A.1.14.2,PB14,Pse-2
PB14_04840,PB14,cadmium|cobalt|iron|mercury|zinc,2.A.4.7.1,PB14,Pse-2
PB14_05139,PB14,choline,3.A.1.12.7,PB14,Pse-2
PB14_05140,PB14,betaine|glycine,3.A.1.12.9,PB14,Pse-2
PB14_05141,PB14,betaine|choline|glycine,3.A.1.12.12,PB14,Pse-2
PB14_05142,PB14,betaine|glycine|potassium|sodium,2.A.15.1.1,PB14,Pse-2
PB14_05149,PB14,arabinose|deoxycholate,2.A.1.3.26,PB14,Pse-2
PB14_05175,PB14,sodium,2.A.36.6.8,PB14,Pse-2
PB14_05197,PB14,sodium,2.A.70.1.1,PB14,Pse-2
PB14_05205,PB14,sodium,3.B.1.1.4,PB14,Pse-2
PB14_05269,PB14,cadmium|calcium|cobalt|copper|lead|mercury|nickel|zinc,3.A.3.6.1|3.A.3.6.12,PB14,Pse-2
PB14_05298,PB14,putrescine,3.A.1.11.2,PB14,Pse-2
PB14_05307,PB14,taurine,3.A.1.17.1,PB14,Pse-2
PB14_05327,PB14,iron,3.A.1.10.4,PB14,Pse-2
PB14_05341,PB14,glycerol|glycerol-3-phosphate|phosphate,2.A.1.4.3,PB14,Pse-2
PB14_05354,PB14,l-proline,3.A.1.3.21,PB14,Pse-2
PB14_05366,PB14,iron,2.A.108.2.1,PB14,Pse-2
PB14_05396,PB14,ammonia,1.A.11.1.4,PB14,Pse-2
PB14_05441,PB14,sodium,1.A.30.2.1,PB14,Pse-2
PB14_05452,PB14,potassium|threonine,1.I.1.1.3,PB14,Pse-2
PB14_05485,PB14,phosphate,3.A.1.7.1,PB14,Pse-2
PB14_05498,PB14,alanine,2.A.25.1.5,PB14,Pse-2
PB14_05516,PB14,sodium,3.B.1.1.6,PB14,Pse-2
PB14_05538,PB14,manganese|zinc,3.A.1.15.10,PB14,Pse-2
PB14_05539,PB14,iron|manganese|zinc,3.A.1.15.1|3.A.1.15.19,PB14,Pse-2
PB14_05548,PB14,copper|zinc,3.A.3.6.15,PB14,Pse-2
PB14_05563,PB14,sodium,3.A.2.1.2,PB14,Pse-2
PB15_00041,PB15,lead,3.A.3.6.4,PB15,Bur
PB15_00111,PB15,arabinose|chloride,2.A.1.36.1,PB15,Bur
PB15_00155,PB15,cadmium|cobalt|iron|nickel|zinc,2.A.4.7.9,PB15,Bur
PB15_00199,PB15,uracil,2.A.40.1.2,PB15,Bur
PB15_00200,PB15,potassium|sodium,2.A.36.3.2,PB15,Bur
PB15_00204,PB15,potassium,1.A.2.2.5,PB15,Bur
PB15_00211,PB15,sodium,2.A.28.3.4,PB15,Bur
PB15_00286,PB15,biotin,3.A.1.25.3,PB15,Bur
PB15_00289,PB15,phosphate,2.A.58.2.1,PB15,Bur
PB15_00295,PB15,phosphate,3.A.1.20.2,PB15,Bur
PB15_00296,PB15,fumarate|itaconate|malate,2.A.23.1.3,PB15,Bur
PB15_00304,PB15,ammonia,1.A.11.1.4,PB15,Bur
PB15_00307,PB15,fructose|mannose,4.A.6.1.12,PB15,Bur
PB15_00340,PB15,d-glucosamine|glucose|maltose|turanose,4.A.1.1.1|4.A.1.1.15,PB15,Bur
PB15_00341,PB15,d-glucosamine,4.A.1.1.7,PB15,Bur
PB15_00370,PB15,fructose,4.A.2.1.8,PB15,Bur
PB15_00378,PB15,potassium,2.A.37.1.3,PB15,Bur
PB15_00400,PB15,nitrate|nitrite|sodium,2.A.1.8.1,PB15,Bur
PB15_00444,PB15,cobalt|nickel,3.A.1.210.9,PB15,Bur
PB15_00470,PB15,nicotinamide,3.D.2.1.1,PB15,Bur
PB15_00540,PB15,sodium,1.A.30.2.2,PB15,Bur
PB15_00565,PB15,alanine|aspartate,2.A.81.1.6,PB15,Bur
PB15_00568,PB15,arabinose,2.A.1.46.7,PB15,Bur
PB15_00579,PB15,aspartate|glutamate|glutamine,2.A.7.3.58,PB15,Bur
PB15_00621,PB15,arginine|glutamine,3.A.1.3.3|3.A.1.3.30,PB15,Bur
PB15_00753,PB15,urea,3.A.1.4.4,PB15,Bur
PB15_00789,PB15,iron,3.A.1.14.18,PB15,Bur
PB15_00790,PB15,molybdate,3.A.1.14.11,PB15,Bur
PB15_00795,PB15,cyanocob(iii)alamin,3.A.1.13.1,PB15,Bur
PB15_00824,PB15,glucose,3.A.1.1.30,PB15,Bur
PB15_00898,PB15,arginine|ornithine,3.A.1.3.11,PB15,Bur
PB15_00918,PB15,chloride|l-cysteine,2.A.1.3.1,PB15,Bur
PB15_00966,PB15,benzoate,2.A.1.15.16|2.A.46.1.1|2.A.46.1.10,PB15,Bur
PB15_00973,PB15,iron,3.D.6.1.1,PB15,Bur
PB15_00992,PB15,glucose,4.D.1.3.2,PB15,Bur
PB15_01039,PB15,potassium,3.A.3.7.1,PB15,Bur
PB15_01043,PB15,chloride|sodium|sulfate|thiamine,2.A.7.1.10,PB15,Bur
PB15_01045,PB15,l-cysteine,3.A.1.122.1,PB15,Bur
PB15_01078,PB15,iron,3.D.1.6.1,PB15,Bur
PB15_01086,PB15,iron,3.D.1.4.1,PB15,Bur
PB15_01104,PB15,chloride,1.A.12.2.2,PB15,Bur
PB15_01133,PB15,iron,2.A.108.2.4,PB15,Bur
PB15_01135,PB15,iron,2.A.108.2.9,PB15,Bur
PB15_01223,PB15,proline,2.C.1.1.12,PB15,Bur
PB15_01224,PB15,sodium,1.A.30.2.1,PB15,Bur
PB15_01233,PB15,cobalt,3.A.1.18.3,PB15,Bur
PB15_01248,PB15,copper,2.A.6.3.7,PB15,Bur
PB15_01263,PB15,arginine|histidine|lysine,2.A.75.1.2,PB15,Bur
PB15_01279,PB15,xanthine,2.A.40.7.5,PB15,Bur
PB15_01284,PB15,putrescine,2.A.3.1.13,PB15,Bur
PB15_01344,PB15,chloride|copper|deoxycholate|sodium|sulfate|zinc,2.A.6.2.12,PB15,Bur
PB15_01366,PB15,butyrate,2.A.73.1.1,PB15,Bur
PB15_01407,PB15,cobalt,3.A.1.23.6,PB15,Bur
PB15_01427,PB15,betaine|choline|glycine,3.A.1.12.15,PB15,Bur
PB15_01438,PB15,chloride,1.A.43.1.1,PB15,Bur
PB15_01538,PB15,manganese,2.A.55.3.3,PB15,Bur
PB15_01889,PB15,arginine|histidine|lysine,3.A.1.3.27,PB15,Bur
PB15_01896,PB15,chloride|deoxycholate|sodium|sulfate|thiamine,2.A.7.1.11,PB15,Bur
PB15_01905,PB15,taurine,3.A.1.17.1,PB15,Bur
PB15_01928,PB15,sodium,3.A.1.115.2,PB15,Bur
PB15_01934,PB15,sodium|sulfate|thiosulfate,3.A.1.6.1,PB15,Bur
PB15_01935,PB15,sulfate|thiosulfate,3.A.1.6.12,PB15,Bur
PB15_01937,PB15,sulfate,3.A.1.6.3,PB15,Bur
PB15_01953,PB15,phosphate,2.A.20.1.4,PB15,Bur
PB15_01979,PB15,chloride|sodium|sulfate,2.A.66.1.1|2.A.66.1.10,PB15,Bur
PB15_01992,PB15,iron|manganese|zinc,3.A.1.15.8,PB15,Bur
PB15_02024,PB15,iron,3.A.1.139.2,PB15,Bur
PB15_02126,PB15,nitrate|nitrite,2.A.1.8.2,PB15,Bur
PB15_02216,PB15,maltose|sucrose|trehalose,3.A.1.1.17,PB15,Bur
PB15_02239,PB15,arabinose|fructose|galactose|galacturonate|glucose|glycerol|inositol|lactose|maltose|mannose|trehalose|xylose,2.A.1.1.1,PB15,Bur
PB15_02264,PB15,iron|manganese|zinc,3.A.1.15.1|3.A.1.15.11,PB15,Bur
PB15_02310,PB15,asparagine|glutamate|glutamine,3.A.1.3.25,PB15,Bur
PB15_02362,PB15,iron,3.D.7.1.5,PB15,Bur
PB15_02374,PB15,nickel,2.A.52.1.1,PB15,Bur
PB15_02400,PB15,2-dehydro-3-deoxy-d-gluconate,2.A.10.1.2,PB15,Bur
PB15_02450,PB15,2-oxoglutarate|arabinose,2.A.1.6.2,PB15,Bur
PB15_02475,PB15,sulfate,2.A.98.1.1|2.A.98.1.2,PB15,Bur
PB15_02477,PB15,chloride,2.A.49.5.3,PB15,Bur
PB15_02507,PB15,putrescine,3.A.1.11.2,PB15,Bur
PB15_02513,PB15,iron|manganese|zinc,3.A.1.15.17,PB15,Bur
PB15_02519,PB15,ribose,3.A.1.2.30,PB15,Bur
PB15_02567,PB15,l-threonine,2.A.1.53.1,PB15,Bur
PB15_02579,PB15,chloride,1.B.17.3.10,PB15,Bur
PB15_02580,PB15,chloride,2.A.85.6.1,PB15,Bur
PB15_02641,PB15,potassium,2.A.1.6.9,PB15,Bur
PB15_02683,PB15,alanine|l-isoleucine|l-threonine|leucine|serine|valine,3.A.1.4.8,PB15,Bur
PB15_02685,PB15,gamma-aminobutyric acid,3.A.1.4.3,PB15,Bur
PB15_02721,PB15,trehalose,3.A.1.1.41,PB15,Bur
PB15_02724,PB15,glucose|maltose|mannose|sucrose|trehalose,3.A.1.1.24|3.A.1.1.25,PB15,Bur
PB15_02733,PB15,l-alanine,2.A.7.3.19,PB15,Bur
PB15_02807,PB15,ferrichrome|potassium,1.B.14.1.2|1.B.14.1.26,PB15,Bur
PB15_02808,PB15,iron,3.A.1.14.24,PB15,Bur
PB15_02810,PB15,iron,3.A.1.14.3,PB15,Bur
PB15_02820,PB15,nickel,3.A.1.5.24,PB15,Bur
PB15_02848,PB15,potassium,2.A.72.1.1,PB15,Bur
PB15_02940,PB15,betaine|glycine|l-proline|proline|sodium|taurine,2.A.1.6.4,PB15,Bur
PB15_02943,PB15,potassium,1.A.78.2.9,PB15,Bur
PB15_03130,PB15,(r)-lactate|(s)-lactate,2.A.14.1.3,PB15,Bur
PB15_03144,PB15,cobalt|nickel,3.A.1.23.7,PB15,Bur
PB15_03148,PB15,allantoin|uracil,2.A.39.3.14,PB15,Bur
PB15_03190,PB15,asparagine|glutamine|histidine|l-threonine|serine|tyrosine,3.A.1.3.26,PB15,Bur
PB15_03202,PB15,urea,3.A.1.4.5,PB15,Bur
PB15_03303,PB15,chloride|citrate|copper|deoxycholate|nickel|sodium,2.A.66.1.3,PB15,Bur
PB15_03324,PB15,phosphate,3.A.1.7.2,PB15,Bur
PB15_03326,PB15,phosphate,3.A.1.7.1,PB15,Bur
PB15_03330,PB15,zinc,3.A.29.1.5,PB15,Bur
PB15_03405,PB15,sodium,2.A.111.1.2,PB15,Bur
PB15_03421,PB15,sodium,2.A.28.2.9,PB15,Bur
PB15_03426,PB15,riboflavin,2.A.1.81.5,PB15,Bur
PB15_03438,PB15,chloride,2.A.49.2.14,PB15,Bur
PB15_03465,PB15,methionine,3.A.1.24.1,PB15,Bur
PB15_03496,PB15,formate,3.D.1.9.2,PB15,Bur
PB15_03499,PB15,cadmium|cobalt|copper|nickel|zinc,2.A.4.1.1,PB15,Bur
PB15_03502,PB15,citrate,2.A.1.6.7,PB15,Bur
PB15_03506,PB15,sodium,2.A.37.2.7,PB15,Bur
PB15_03568,PB15,chloride|copper|l-cysteine|phenylacetate,2.A.1.2.7,PB15,Bur
PB15_03597,PB15,phenylalanine|tryptophan|tyrosine,2.A.3.1.3,PB15,Bur
PB15_03601,PB15,nickel,3.A.1.5.43,PB15,Bur
PB15_03602,PB15,nickel,3.A.1.5.40,PB15,Bur
PB15_03615,PB15,alanine|l-isoleucine|l-threonine|leucine|serine|valine,3.A.1.4.10,PB15,Bur
PB15_03647,PB15,nickel,2.A.52.1.3,PB15,Bur
PB15_03651,PB15,maltose,3.A.1.5.8,PB15,Bur
PB15_03660,PB15,arabinose|deoxycholate,2.A.1.3.26,PB15,Bur
PB15_03677,PB15,glutamine,2.A.66.4.3,PB15,Bur
PB15_03719,PB15,maltose|sucrose|trehalose,3.A.1.1.8,PB15,Bur
PB15_03723,PB15,d-mannitol|lactose|maltodextrin|maltose|melibiose|trehalose,3.A.1.1.4|3.A.1.1.49,PB15,Bur
PB15_03727,PB15,iron|manganese,3.A.1.15.4,PB15,Bur
PB15_03732,PB15,xanthine,2.A.40.3.3,PB15,Bur
PB15_03734,PB15,chloride,2.A.6.2.23,PB15,Bur
PB15_03775,PB15,acetate|citrate|glycolate|lactate|pyruvate,2.A.1.6.1|2.A.1.6.11,PB15,Bur
PB15_03800,PB15,glycerol,1.A.8.2.9,PB15,Bur
PB15_03804,PB15,arabinose,2.A.1.2.14,PB15,Bur
PB15_03821,PB15,leucine,2.A.76.1.5,PB15,Bur
PB15_03835,PB15,alanine|arginine|asparagine|glutamate|glutamine|histidine|l-glutamic acid|l-proline|l-threonine|lysine|serine|tyrosine|valine,3.A.1.3.2|3.A.1.3.22,PB15,Bur
PB15_03838,PB15,glutamate,3.A.1.3.4,PB15,Bur
PB15_03843,PB15,gluconate,2.A.8.1.4,PB15,Bur
PB15_03862,PB15,phosphate,3.A.23.6.1,PB15,Bur
PB15_03952,PB15,coa,4.C.1.1.4,PB15,Bur
PB15_03982,PB15,glucose|glycerol|phosphate|trehalose,3.A.1.1.3,PB15,Bur
PB15_03985,PB15,melibiose|raffinose|stachyose,3.A.1.1.53,PB15,Bur
PB15_03999,PB15,aspartate|glutamate,2.A.3.11.1,PB15,Bur
PB15_04014,PB15,chloride,1.A.12.3.1,PB15,Bur
PB15_04017,PB15,iron,3.D.3.1.1,PB15,Bur
PB15_04030,PB15,glycine|l-alanine|l-serine|l-threonine,2.A.95.1.4,PB15,Bur
PB15_04203,PB15,xylan,3.A.1.5.29,PB15,Bur
PB15_04204,PB15,nickel,3.A.1.5.33,PB15,Bur
PB15_04206,PB15,l-alanine,3.A.1.5.38,PB15,Bur
PB15_04207,PB15,l-alanine|nickel,3.A.1.5.3,PB15,Bur
PB15_04256,PB15,sodium,1.A.104.1.1,PB15,Bur
PB15_04270,PB15,sodium,1.A.30.1.7,PB15,Bur
PB15_04275,PB15,glycerol,1.A.8.12.1,PB15,Bur
PB15_04322,PB15,carnitine|crotonobetaine,4.C.1.1.6,PB15,Bur
PB15_04324,PB15,sodium,3.A.2.1.2,PB15,Bur
PB15_04326,PB15,sodium,3.A.2.1.12,PB15,Bur
PB15_04336,PB15,alanine|glycine|histidine|leucine|proline|serine,3.A.1.4.2,PB15,Bur
PB15_04337,PB15,alanine|isoleucine|l-isoleucine|l-threonine|leucine|methionine|phenylalanine|serine|tyrosine|valine,3.A.1.4.1,PB15,Bur
PB15_04381,PB15,arabinose|arginine|deoxycholate|histidine|lysine,2.A.1.3.2,PB15,Bur
PB15_04498,PB15,cobalt|nickel,2.A.7.3.80,PB15,Bur
PB15_04507,PB15,nad,1.A.115.1.3,PB15,Bur
PB15_04540,PB15,copper,2.A.6.1.4,PB15,Bur
PB15_04594,PB15,xanthine,2.A.40.4.3,PB15,Bur
PB15_04662,PB15,lactate,2.A.106.1.8,PB15,Bur
PB15_04682,PB15,arabinose|fucose|galactose|glucose|xylose,3.A.1.2.5,PB15,Bur
PB15_04758,PB15,cysteine,3.A.1.129.1,PB15,Bur
PB15_04932,PB15,formate|oxalate,2.A.1.11.1,PB15,Bur
PB15_04934,PB15,acetate|citrate,2.A.24.2.5,PB15,Bur
PB15_04969,PB15,glutamate,3.A.1.3.9,PB15,Bur
PB15_05027,PB15,chromate,2.A.51.1.1,PB15,Bur
PB15_05033,PB15,potassium,2.A.72.1.2,PB15,Bur
PB15_05039,PB15,nadp,3.D.2.2.2,PB15,Bur
PB15_05103,PB15,maltose|trehalose,3.A.1.1.7,PB15,Bur
PB15_05106,PB15,raffinose|stachyose,3.A.1.1.28,PB15,Bur
PB15_05138,PB15,mannose,3.A.1.5.15,PB15,Bur
PB15_05182,PB15,retinol,1.A.125.2.3,PB15,Bur
PB15_05196,PB15,arabinose,2.A.1.15.2,PB15,Bur
PB15_05231,PB15,calcium,2.A.11.1.2,PB15,Bur
PB15_05338,PB15,phosphate,2.A.20.1.1,PB15,Bur
PB15_05365,PB15,cysteine,2.A.76.1.4,PB15,Bur
PB15_05415,PB15,spermidine,3.A.1.11.8,PB15,Bur
PB15_05420,PB15,hexanoate|octanoate,1.B.25.1.8,PB15,Bur
PB15_05467,PB15,2-hydroxybutyrate|alanine|butyrate|cysteine|histidine|lactate|propionate|pyruvate,2.A.21.4.1,PB15,Bur
PB15_05485,PB15,riboflavin,2.A.1.3.72,PB15,Bur
PB15_05546,PB15,ascorbate,2.A.1.14.45,PB15,Bur
PB15_05569,PB15,xylitol,3.A.1.2.15,PB15,Bur
PB15_05590,PB15,iron,3.A.1.9.1,PB15,Bur
PB15_05592,PB15,phosphate,3.A.1.9.2,PB15,Bur
PB15_05607,PB15,l-methionine,3.A.1.24.4,PB15,Bur
PB15_05610,PB15,manganese,2.A.55.2.6,PB15,Bur
PB15_05624,PB15,cadaverine|l-arginine|l-lysine|putrescine|spermidine,2.A.1.3.74,PB15,Bur
PB15_05640,PB15,d-galactonate,2.A.1.14.7,PB15,Bur
PB15_05649,PB15,mannose,3.A.1.2.7,PB15,Bur
PB15_05657,PB15,melibiose|trehalose,3.A.1.1.43,PB15,Bur
PB15_05666,PB15,acetate|succinate,2.A.96.1.1,PB15,Bur
PB15_05678,PB15,acetate|aspartate|benzoate|fumarate|glutamate|malate|succinate,2.A.23.1.1,PB15,Bur
PB15_05728,PB15,4-hydroxybenzoate|acetate|benzoate|spermidine,2.A.1.15.1,PB15,Bur
PB15_05794,PB15,iron,3.A.1.20.3,PB15,Bur
PB15_05853,PB15,tryptophan,3.A.1.34.1,PB15,Bur
PB15_05877,PB15,sodium,3.B.1.1.2,PB15,Bur
PB15_05929,PB15,acetate,2.A.21.7.2,PB15,Bur
PB15_05989,PB15,lactose|melibiose,2.A.1.2.18,PB15,Bur
PB15_06010,PB15,sodium,1.A.46.2.8,PB15,Bur
PB15_06023,PB15,nickel,3.A.1.22.1,PB15,Bur
PB15_06024,PB15,iron,3.A.1.20.5,PB15,Bur
PB15_06028,PB15,nitrate,3.A.1.16.4,PB15,Bur
PB15_06032,PB15,cyanate,2.A.1.17.1,PB15,Bur
PB15_06046,PB15,guanosine,2.A.40.7.4,PB15,Bur
PB15_06057,PB15,chloride|phenylacetate|spermidine,2.A.1.2.8,PB15,Bur
PB15_06208,PB15,cadmium|cobalt|zinc,2.A.4.3.9,PB15,Bur
PB15_06249,PB15,l-threonine|serine,2.A.76.1.1|2.A.76.1.10,PB15,Bur
PB15_06270,PB15,cytidine,3.A.1.2.17,PB15,Bur
PB15_06294,PB15,nitrate,3.A.1.16.1,PB15,Bur
PB15_06306,PB15,chromate,2.A.51.1.7,PB15,Bur
PB15_06325,PB15,betaine|choline|glycine,3.A.1.12.12,PB15,Bur
PB15_06348,PB15,choline,3.A.1.12.7,PB15,Bur
PB15_06351,PB15,alanine|betaine|choline|glycine|l-proline|proline,3.A.1.12.1,PB15,Bur
PB15_06474,PB15,calcium|potassium|sodium,2.A.19.1.1,PB15,Bur
PB15_06479,PB15,glycerol,3.A.1.20.4,PB15,Bur
PB15_06563,PB15,chloride,2.A.1.3.50,PB15,Bur
PB15_06567,PB15,asparagine|cysteine|glutamine|s-adenosyl-l-methionine,2.A.7.3.2,PB15,Bur
PB15_06590,PB15,sodium,2.A.56.1.6,PB15,Bur
PB15_06597,PB15,biotin|chloride|glutamate|pantothenate|phosphate,2.A.1.14.1,PB15,Bur
PB15_06604,PB15,cysteine|galacturonate|glucuronate|glutamate|gtp|phosphate|potassium|sodium,2.A.1.14.2,PB15,Bur
PB15_06627,PB15,alanine|arginine|histidine|lysine|valine,3.A.1.3.23,PB15,Bur
PB15_06635,PB15,iron,2.A.108.2.3,PB15,Bur
PB15_06637,PB15,iron,3.A.1.10.1,PB15,Bur
PB15_06638,PB15,iron,3.A.1.10.5,PB15,Bur
PB15_06645,PB15,sodium,3.B.1.1.4,PB15,Bur
PB15_06657,PB15,ribose|xylose,3.A.1.2.23,PB15,Bur
PB15_06703,PB15,manganese,2.A.55.3.6,PB15,Bur
PB15_06729,PB15,acetate,2.A.1.15.3,PB15,Bur
PB15_06754,PB15,taurine,3.A.1.17.4,PB15,Bur
PB15_06764,PB15,alanine|gamma-aminobutyric acid|proline,2.A.3.1.5,PB15,Bur
PB15_06774,PB15,betaine|glycine|histidine|l-proline|proline,3.A.1.12.6,PB15,Bur
PB15_06802,PB15,cellulose,4.D.3.1.6,PB15,Bur
PB15_06850,PB15,sulfate,2.A.53.4.2,PB15,Bur
PB15_06871,PB15,l-isoleucine|leucine|valine,2.A.3.3.23,PB15,Bur
PB15_06902,PB15,potassium|sodium,1.A.62.3.1,PB15,Bur
PB15_06909,PB15,l-serine,2.A.76.1.9,PB15,Bur
PB15_06931,PB15,cobalt|nickel,3.A.1.23.8,PB15,Bur
PB15_06966,PB15,chloride,3.A.1.135.7,PB15,Bur
PB15_07097,PB15,arabinose|deoxyguanosine|xanthosine|xylitol|xylose,3.A.1.2.1,PB15,Bur
PB15_07113,PB15,chloride,2.A.49.6.2,PB15,Bur
PB15_07159,PB15,gamma-aminobutyric acid,3.A.1.11.6,PB15,Bur
PB15_07166,PB15,cytosine,2.A.39.1.5,PB15,Bur
PB15_07170,PB15,nad,1.A.115.1.2,PB15,Bur
PB15_07200,PB15,betaine|l-proline,3.A.1.5.17,PB15,Bur
PB15_07257,PB15,sodium,3.A.2.3.2,PB15,Bur
PB15_07264,PB15,calcium,3.A.6.1.1,PB15,Bur
PB15_07302,PB15,iron,3.A.1.10.2,PB15,Bur
PB15_07343,PB15,asparagine,2.A.3.1.8,PB15,Bur
PB15_07406,PB15,putrescine|spermidine,3.A.1.11.9,PB15,Bur
PB15_07529,PB15,chloride|sodium|sulfate|zinc,2.A.1.2.9,PB15,Bur
PB15_07545,PB15,dctp|fumarate|itaconate|malate|succinate,2.A.56.1.1|2.A.56.1.10,PB15,Bur
PB15_07637,PB15,xylose,3.A.1.2.4,PB15,Bur
PB15_07694,PB15,molybdate,3.A.1.8.3,PB15,Bur
PB15_07740,PB15,l-threonine,2.A.76.1.2,PB15,Bur
PB15_07768,PB15,chromate,2.A.51.1.5,PB15,Bur
PB15_07779,PB15,molybdate,3.A.1.8.1,PB15,Bur
PB15_07832,PB15,iron|succinate,3.D.10.1.6,PB15,Bur
PB15_07850,PB15,betaine|choline|glycine|l-proline,3.A.1.12.4,PB15,Bur
PB15_07854,PB15,copper,3.A.3.5.34,PB15,Bur
PB15_07895,PB15,butyrate|gluconate|histidine|propionate,2.A.8.1.1,PB15,Bur
PB15_07923,PB15,sodium,2.A.36.3.3,PB15,Bur
PB15_07946,PB15,phosphate|sodium,2.A.1.14.22,PB15,Bur
PB16_ctg.s1.000000F_00256,PB16b,d-glucosamine|fructose|glucosamine|glucose,4.A.6.1.29,PB16,Chi
PB16_ctg.s1.000000F_00324,PB16b,phosphate,2.A.20.1.4,PB16,Chi
PB16_ctg.s1.000000F_00382,PB16b,sulfate,2.A.102.4.8,PB16,Chi
PB16_ctg.s1.000000F_00456,PB16b,chloride|copper|deoxycholate|sodium|sulfate|zinc,2.A.6.2.12,PB16,Chi
PB16_ctg.s1.000000F_00486,PB16b,cobalt|nickel,3.A.1.210.9,PB16,Chi
PB16_ctg.s1.000000F_00559,PB16b,zinc,3.A.29.1.5,PB16,Chi
PB16_ctg.s1.000000F_00604,PB16b,chloride|sodium|sulfate|thiamine,2.A.7.1.10,PB16,Chi
PB16_ctg.s1.000000F_00634,PB16b,ammonia,1.A.11.1.5,PB16,Chi
PB16_ctg.s1.000000F_00647,PB16b,potassium,2.A.37.1.1,PB16,Chi
PB16_ctg.s1.000000F_00650,PB16b,arabinose|arginine|deoxycholate|histidine|lysine,2.A.1.3.2,PB16,Chi
PB16_ctg.s1.000000F_00698,PB16b,sodium|sulfate,2.A.6.3.14,PB16,Chi
PB16_ctg.s1.000000F_00762,PB16b,copper,3.A.3.27.7,PB16,Chi
PB16_ctg.s1.000000F_00840,PB16b,2-oxoglutarate|arabinose,2.A.1.6.2,PB16,Chi
PB16_ctg.s1.000000F_00946,PB16b,alanine|isoleucine|l-isoleucine|l-threonine|leucine|methionine|phenylalanine|serine|tyrosine|valine,3.A.1.4.1,PB16,Chi
PB16_ctg.s1.000000F_01030,PB16b,succinate,3.D.10.1.4,PB16,Chi
PB16_ctg.s1.000000F_01090,PB16b,chromate,2.A.51.1.7,PB16,Chi
PB16_ctg.s1.000000F_01132,PB16b,nickel,3.A.1.5.43,PB16,Chi
PB16_ctg.s1.000000F_01201,PB16b,glycine|l-alanine|l-serine|l-threonine,2.A.95.1.4,PB16,Chi
